user_id,acquisition_date,last_active_date,platform_used,total_active_days,total_activity_days
296510,2024-03-01,2024-03-16,android,7,16
296511,2024-04-05,2024-04-20,android,13,16
296512,2024-04-10,2024-04-21,android,10,12
296516,2024-04-02,2024-05-01,android,6,30
296517,2024-03-08,2024-03-11,android,4,4
296518,2024-04-02,2024-05-01,android,29,30
296519,2024-03-07,2024-03-10,ios,4,4
296521,2024-03-14,2024-03-29,android,15,16
296523,2024-03-24,2024-04-13,android,9,21
296524,2024-03-28,2024-05-01,android,17,35
296525,2024-04-24,2024-04-24,android,1,1
296526,2024-03-30,2024-04-17,android,17,19
296527,2024-03-16,2024-04-08,android,19,24
296528,2024-03-01,2024-05-01,android,38,62
296529,2024-03-30,2024-04-05,android,7,7
296530,2024-04-10,2024-04-26,android,15,17
296531,2024-03-25,2024-04-30,android,25,37
296532,2024-03-01,2024-03-03,android,3,3
296533,2024-04-16,2024-04-24,android,9,9
296534,2024-03-03,2024-03-19,android,11,17
296535,2024-03-26,2024-05-01,android,33,37
296536,2024-03-01,2024-03-10,android,5,10
296538,2024-03-12,2024-04-30,android,30,50
296539,2024-03-07,2024-03-21,android,4,15
296541,2024-04-17,2024-05-01,android,13,15
296542,2024-03-20,2024-03-22,android,2,3
296543,2024-03-18,2024-03-20,android,3,3
296544,2024-03-03,2024-03-03,android,1,1
296545,2024-03-17,2024-05-01,android,36,46
296546,2024-03-03,2024-04-18,ios,36,47
296547,2024-03-03,2024-04-28,ios,33,57
296548,2024-03-19,2024-04-22,android,14,35
296549,2024-04-02,2024-04-16,android,10,15
296550,2024-04-19,2024-04-30,android,12,12
296551,2024-03-02,2024-03-22,android,10,21
296552,2024-04-08,2024-04-26,android,13,19
296553,2024-03-06,2024-04-20,android,10,46
296554,2024-03-01,2024-03-10,android,7,10
296555,2024-03-09,2024-04-30,ios,9,53
296556,2024-04-08,2024-04-12,android,5,5
296557,2024-03-31,2024-04-08,android,8,9
296558,2024-03-03,2024-04-30,android,26,59
296561,2024-03-01,2024-03-11,android,11,11
296562,2024-03-13,2024-04-17,android,28,36
296563,2024-03-03,2024-04-20,android,3,49
296565,2024-03-01,2024-04-21,android,14,52
296566,2024-03-23,2024-04-28,android,18,37
296567,2024-03-01,2024-03-28,ios,20,28
296568,2024-03-29,2024-05-01,android,34,34
296570,2024-04-07,2024-04-12,android,5,6
296571,2024-03-19,2024-05-01,android,43,44
296572,2024-03-21,2024-05-01,android,36,42
296574,2024-04-12,2024-04-30,android,18,19
296575,2024-03-29,2024-04-10,android,9,13
296576,2024-03-01,2024-03-20,ios,11,20
296577,2024-03-05,2024-03-22,android,13,18
296579,2024-04-08,2024-04-26,android,18,19
296580,2024-03-16,2024-04-03,android,8,19
296581,2024-04-18,2024-05-01,ios,14,14
296582,2024-03-02,2024-03-16,ios,2,15
296586,2024-04-03,2024-04-30,android,28,28
296587,2024-03-25,2024-04-09,android,13,16
296588,2024-03-24,2024-04-06,android,13,14
296590,2024-03-23,2024-05-01,android,29,40
296591,2024-03-28,2024-04-13,android,16,17
296592,2024-04-02,2024-04-16,android,11,15
296593,2024-04-20,2024-05-01,android,11,12
296594,2024-04-04,2024-04-17,android,10,14
296595,2024-04-06,2024-05-01,android,25,26
296596,2024-03-01,2024-04-30,ios,45,61
296599,2024-03-01,2024-03-25,android,17,25
296600,2024-03-13,2024-03-21,android,5,9
296601,2024-04-03,2024-04-23,android,15,21
296602,2024-04-18,2024-04-20,android,3,3
296603,2024-04-11,2024-04-16,android,4,6
296604,2024-04-08,2024-05-01,android,19,24
296608,2024-03-20,2024-04-30,android,40,42
296609,2024-03-12,2024-03-27,ios,9,16
296610,2024-03-20,2024-03-28,android,9,9
296611,2024-04-08,2024-04-17,android,10,10
296612,2024-03-08,2024-04-05,android,18,29
296613,2024-03-27,2024-04-24,ios,17,29
296614,2024-03-13,2024-03-26,android,13,14
296617,2024-03-04,2024-04-18,android,6,46
296618,2024-03-29,2024-04-25,android,24,28
296619,2024-04-10,2024-04-26,android,15,17
296620,2024-03-13,2024-04-23,android,20,42
296621,2024-03-01,2024-04-04,android,18,35
296624,2024-03-09,2024-04-18,android,18,41
296625,2024-04-14,2024-04-18,android,5,5
296626,2024-03-01,2024-03-19,android,15,19
296627,2024-04-18,2024-04-22,android,5,5
296628,2024-04-05,2024-05-01,android,18,27
296629,2024-03-27,2024-03-31,android,5,5
296630,2024-03-10,2024-04-04,android,23,26
296631,2024-03-22,2024-03-27,android,6,6
296633,2024-03-04,2024-04-27,android,15,55
296635,2024-04-21,2024-04-30,android,10,10
296636,2024-04-19,2024-04-30,android,11,12
296637,2024-03-27,2024-03-29,android,3,3
296638,2024-03-01,2024-05-01,android,54,62
296639,2024-03-23,2024-05-01,android,38,40
296641,2024-03-01,2024-04-24,android,41,55
296642,2024-03-20,2024-03-22,android,3,3
296643,2024-03-01,2024-03-23,android,14,23
296644,2024-04-06,2024-04-12,android,7,7
296646,2024-03-29,2024-04-13,android,9,16
296647,2024-04-15,2024-05-01,android,12,17
296648,2024-03-23,2024-03-28,android,6,6
296649,2024-03-30,2024-04-23,android,16,25
296650,2024-03-03,2024-04-08,android,32,37
296652,2024-04-08,2024-04-19,android,12,12
296653,2024-04-21,2024-05-01,android,9,11
296654,2024-03-01,2024-04-16,android,44,47
296655,2024-03-12,2024-03-15,android,4,4
296656,2024-04-12,2024-04-23,android,11,12
296658,2024-03-31,2024-05-01,ios,20,32
296659,2024-04-07,2024-04-25,android,14,19
296660,2024-03-08,2024-04-01,android,13,25
296661,2024-03-12,2024-04-04,android,12,24
296662,2024-03-22,2024-05-01,android,38,41
296663,2024-04-19,2024-05-01,ios,11,13
296664,2024-03-25,2024-04-04,android,6,11
296665,2024-03-05,2024-04-26,android,32,53
296666,2024-03-01,2024-03-29,android,18,29
296667,2024-04-02,2024-04-06,android,5,5
296668,2024-03-13,2024-03-31,ios,15,19
296669,2024-03-14,2024-04-19,android,28,37
296670,2024-03-28,2024-03-30,android,3,3
296671,2024-04-12,2024-05-01,android,20,20
296672,2024-03-06,2024-03-20,android,10,15
296674,2024-04-08,2024-04-08,android,1,1
296675,2024-04-06,2024-04-11,ios,5,6
296676,2024-03-07,2024-04-26,android,48,51
296677,2024-03-02,2024-03-24,android,11,23
296678,2024-03-20,2024-03-29,android,5,10
296680,2024-03-11,2024-05-01,android,48,52
296683,2024-03-16,2024-05-01,android,36,47
296686,2024-03-12,2024-03-30,ios,17,19
296687,2024-04-15,2024-05-01,android,14,17
296688,2024-03-01,2024-04-01,android,18,32
296689,2024-03-01,2024-05-01,android,55,62
296690,2024-03-01,2024-04-18,android,28,49
296691,2024-04-17,2024-05-01,ios,10,15
296693,2024-03-01,2024-03-29,android,18,29
296694,2024-03-01,2024-04-07,android,7,38
296695,2024-03-14,2024-04-25,android,40,43
296696,2024-03-07,2024-05-01,android,18,56
296699,2024-04-07,2024-05-01,android,23,25
296700,2024-04-17,2024-04-18,android,2,2
296701,2024-03-19,2024-04-03,android,10,16
296702,2024-03-01,2024-04-21,android,27,52
296704,2024-03-29,2024-04-03,android,6,6
296705,2024-03-01,2024-05-01,android,49,62
296707,2024-03-04,2024-04-26,android,15,54
296708,2024-03-02,2024-03-30,android,13,29
296710,2024-04-06,2024-04-19,android,14,14
296712,2024-03-03,2024-04-19,android,20,48
296713,2024-03-12,2024-03-12,android,1,1
296714,2024-04-12,2024-05-01,android,17,20
296715,2024-03-28,2024-04-12,android,10,16
296716,2024-04-08,2024-04-24,android,16,17
296717,2024-03-23,2024-03-31,android,8,9
296719,2024-03-29,2024-05-01,android,34,34
296720,2024-03-20,2024-04-27,android,36,39
296722,2024-03-09,2024-04-14,android,18,37
296723,2024-03-01,2024-04-11,android,22,42
296725,2024-03-01,2024-04-28,ios,46,59
296726,2024-03-12,2024-03-31,android,20,20
296727,2024-03-14,2024-03-28,android,12,15
296729,2024-03-07,2024-03-07,android,1,1
296730,2024-04-15,2024-04-30,android,13,16
296731,2024-03-23,2024-04-13,android,15,22
296732,2024-04-15,2024-05-01,android,16,17
296733,2024-03-10,2024-05-01,ios,45,53
296734,2024-03-26,2024-05-01,android,34,37
296736,2024-03-23,2024-04-21,android,29,30
296737,2024-03-02,2024-04-29,android,11,59
296738,2024-03-01,2024-03-12,android,3,12
296740,2024-04-06,2024-04-20,android,12,15
296742,2024-03-01,2024-03-26,android,26,26
296744,2024-03-31,2024-05-01,android,31,32
296747,2024-03-01,2024-05-01,ios,62,62
296748,2024-03-25,2024-04-06,android,10,13
296749,2024-03-30,2024-05-01,android,31,33
296750,2024-03-01,2024-04-12,android,6,43
296751,2024-04-03,2024-05-01,android,25,29
296752,2024-04-11,2024-04-16,android,6,6
296753,2024-03-01,2024-03-15,android,8,15
296755,2024-03-10,2024-04-13,android,35,35
296756,2024-03-10,2024-04-21,ios,12,43
296757,2024-03-11,2024-03-25,android,8,15
296758,2024-03-24,2024-04-06,android,13,14
296759,2024-04-05,2024-05-01,android,23,27
296760,2024-04-16,2024-04-23,android,7,8
296762,2024-03-14,2024-04-20,android,26,38
296763,2024-04-11,2024-04-30,android,18,20
296764,2024-03-01,2024-03-08,android,8,8
296766,2024-03-20,2024-04-27,android,23,39
296767,2024-03-13,2024-04-14,ios,8,33
296768,2024-03-19,2024-05-01,android,20,44
296769,2024-03-01,2024-04-07,android,38,38
296771,2024-03-12,2024-04-03,android,22,23
296772,2024-04-19,2024-05-01,android,9,13
296773,2024-03-02,2024-03-22,ios,18,21
296774,2024-03-27,2024-04-18,android,18,23
296775,2024-04-06,2024-05-01,android,24,26
296776,2024-04-18,2024-04-22,android,5,5
296777,2024-03-03,2024-04-18,android,13,47
296778,2024-03-19,2024-04-05,android,7,18
296780,2024-03-28,2024-04-08,android,12,12
296783,2024-03-07,2024-05-01,android,35,56
296784,2024-04-11,2024-04-27,android,13,17
296785,2024-03-01,2024-05-01,android,26,62
296788,2024-04-11,2024-05-01,android,21,21
296789,2024-03-08,2024-04-05,android,24,29
296790,2024-03-27,2024-04-10,android,13,15
296791,2024-03-04,2024-04-02,android,19,30
296792,2024-03-01,2024-03-02,android,2,2
296793,2024-03-02,2024-03-29,android,11,28
296794,2024-04-14,2024-04-28,android,10,15
296795,2024-03-01,2024-03-31,ios,19,31
296797,2024-04-15,2024-04-30,android,12,16
296798,2024-03-01,2024-03-01,android,1,1
296799,2024-03-01,2024-03-10,android,10,10
296801,2024-03-19,2024-05-01,android,42,44
296803,2024-03-23,2024-04-08,android,11,17
296804,2024-03-20,2024-04-13,ios,13,25
296805,2024-03-06,2024-03-29,android,16,24
296806,2024-04-11,2024-04-12,android,2,2
296807,2024-03-12,2024-03-27,android,16,16
296808,2024-03-01,2024-04-30,android,59,61
296809,2024-03-01,2024-04-22,android,38,53
296810,2024-03-30,2024-04-29,android,13,31
296811,2024-03-01,2024-03-12,android,12,12
296812,2024-03-21,2024-03-23,android,2,3
296813,2024-04-11,2024-05-01,android,21,21
296814,2024-03-22,2024-04-28,android,26,38
296815,2024-03-03,2024-04-26,android,5,55
296816,2024-03-01,2024-04-23,android,26,54
296817,2024-03-29,2024-04-05,android,5,8
296818,2024-03-03,2024-04-28,android,21,57
296819,2024-03-20,2024-04-21,android,12,33
296820,2024-03-14,2024-04-26,android,20,44
296821,2024-04-07,2024-04-21,android,11,15
296822,2024-03-13,2024-03-29,android,12,17
296823,2024-03-01,2024-03-08,android,6,8
296825,2024-04-07,2024-04-19,android,8,13
296826,2024-04-03,2024-05-01,android,28,29
296827,2024-03-12,2024-04-01,android,9,21
296829,2024-04-07,2024-04-13,android,7,7
296830,2024-04-14,2024-04-25,android,8,12
296831,2024-03-05,2024-04-15,android,27,42
296832,2024-04-12,2024-04-13,ios,2,2
296834,2024-03-24,2024-03-28,android,5,5
296835,2024-03-29,2024-04-13,ios,8,16
296836,2024-03-10,2024-03-26,android,16,17
296837,2024-03-01,2024-05-01,android,10,62
296838,2024-04-16,2024-04-22,android,7,7
296839,2024-04-01,2024-04-30,android,20,30
296840,2024-03-02,2024-03-09,android,5,8
296841,2024-04-03,2024-04-24,ios,8,22
296842,2024-04-14,2024-04-23,android,9,10
296843,2024-03-02,2024-03-26,ios,17,25
296844,2024-04-11,2024-05-01,android,18,21
296845,2024-03-15,2024-05-01,android,24,48
296846,2024-03-18,2024-04-28,android,32,42
296847,2024-03-20,2024-04-05,android,9,17
296848,2024-03-10,2024-03-21,ios,2,12
296849,2024-04-12,2024-05-01,android,20,20
296850,2024-04-02,2024-05-01,android,28,30
296851,2024-04-01,2024-05-01,android,30,31
296852,2024-03-07,2024-04-03,android,6,28
296853,2024-03-21,2024-05-01,android,41,42
296855,2024-04-14,2024-05-01,android,18,18
296856,2024-03-25,2024-04-19,android,11,26
296857,2024-04-03,2024-05-01,android,26,29
296858,2024-03-05,2024-04-21,android,21,48
296859,2024-03-01,2024-05-01,android,60,62
296863,2024-03-21,2024-05-01,android,26,42
296867,2024-03-01,2024-04-22,android,51,53
296868,2024-04-13,2024-04-17,android,5,5
296869,2024-03-16,2024-04-12,android,16,28
296870,2024-03-30,2024-04-29,android,17,31
296871,2024-04-14,2024-05-01,ios,12,18
296872,2024-04-09,2024-05-01,android,23,23
296874,2024-03-23,2024-04-10,ios,16,19
296875,2024-04-06,2024-04-14,android,9,9
296878,2024-04-09,2024-05-01,android,20,23
296879,2024-03-01,2024-04-30,android,15,61
296881,2024-04-05,2024-04-21,android,14,17
296886,2024-03-30,2024-04-17,android,15,19
296887,2024-03-25,2024-04-14,android,10,21
296888,2024-03-26,2024-04-29,android,27,35
296889,2024-03-04,2024-03-07,android,4,4
296890,2024-03-16,2024-05-01,android,28,47
296891,2024-03-23,2024-03-29,android,7,7
296893,2024-03-01,2024-03-27,android,11,27
296894,2024-04-16,2024-04-27,android,10,12
296896,2024-04-07,2024-05-01,android,22,25
296897,2024-03-14,2024-05-01,android,46,49
296899,2024-03-01,2024-04-01,android,11,32
296900,2024-03-11,2024-05-01,android,13,52
296901,2024-04-13,2024-04-19,android,6,7
296902,2024-04-10,2024-04-29,android,14,20
296903,2024-03-16,2024-04-14,android,20,30
296904,2024-03-20,2024-05-01,android,31,43
296906,2024-03-02,2024-04-13,android,19,43
296907,2024-04-19,2024-05-01,android,8,13
296909,2024-03-24,2024-04-07,android,7,15
296910,2024-03-03,2024-03-07,ios,5,5
296911,2024-03-02,2024-03-28,android,24,27
296912,2024-03-01,2024-05-01,android,58,62
296913,2024-03-01,2024-03-10,ios,10,10
296914,2024-03-28,2024-04-20,ios,16,24
296916,2024-03-26,2024-04-03,android,7,9
296917,2024-04-22,2024-04-25,android,4,4
296918,2024-03-21,2024-03-28,android,8,8
296920,2024-03-01,2024-03-13,android,3,13
296923,2024-03-02,2024-04-10,android,23,40
296924,2024-03-09,2024-03-29,android,10,21
296926,2024-03-03,2024-03-29,android,24,27
296927,2024-03-04,2024-05-01,android,41,59
296929,2024-03-01,2024-04-22,android,24,53
296930,2024-03-06,2024-03-18,ios,12,13
296931,2024-03-08,2024-03-12,ios,5,5
296932,2024-03-28,2024-05-01,android,34,35
296937,2024-03-23,2024-05-01,android,40,40
296938,2024-03-05,2024-03-13,android,9,9
296940,2024-03-02,2024-04-05,ios,5,35
296941,2024-03-01,2024-04-29,android,18,60
296942,2024-03-01,2024-04-08,android,34,39
296944,2024-03-12,2024-03-29,android,6,18
296945,2024-03-29,2024-04-20,ios,17,23
296946,2024-03-18,2024-04-13,android,20,27
296947,2024-03-03,2024-04-15,android,26,44
296948,2024-03-01,2024-04-18,android,9,49
296949,2024-03-12,2024-04-29,ios,5,49
296951,2024-03-22,2024-04-19,android,13,29
296952,2024-03-01,2024-05-01,android,47,62
296953,2024-03-22,2024-03-24,android,3,3
296954,2024-03-01,2024-03-13,android,12,13
296955,2024-03-01,2024-04-30,android,51,61
296956,2024-03-10,2024-03-30,ios,16,21
296957,2024-03-05,2024-04-28,ios,50,55
296958,2024-03-12,2024-03-24,android,9,13
296959,2024-04-01,2024-04-28,android,3,28
296960,2024-03-31,2024-05-01,ios,32,32
296962,2024-03-27,2024-05-01,android,14,36
296963,2024-03-01,2024-05-01,android,62,62
296964,2024-03-20,2024-04-02,android,11,14
296965,2024-03-01,2024-03-17,ios,7,17
296966,2024-03-17,2024-05-01,android,39,46
296968,2024-03-18,2024-05-01,android,13,45
296969,2024-04-05,2024-05-01,android,24,27
296970,2024-03-09,2024-03-27,android,13,19
296973,2024-04-05,2024-04-18,android,12,14
296974,2024-03-19,2024-05-01,android,22,44
296975,2024-04-10,2024-04-28,android,11,19
296976,2024-03-24,2024-05-01,android,14,39
296977,2024-04-21,2024-05-01,android,11,11
296978,2024-04-15,2024-05-01,android,15,17
296979,2024-04-05,2024-04-24,android,11,20
296980,2024-03-15,2024-05-01,android,43,48
296981,2024-03-26,2024-03-28,android,3,3
296983,2024-03-15,2024-04-30,android,30,47
296985,2024-03-21,2024-04-01,android,8,12
296988,2024-03-05,2024-04-26,ios,32,53
296990,2024-03-23,2024-05-01,android,22,40
296993,2024-03-05,2024-03-12,android,8,8
296994,2024-03-01,2024-05-01,android,59,62
296995,2024-03-18,2024-05-01,android,36,45
296996,2024-03-04,2024-04-30,android,48,58
296998,2024-03-20,2024-05-01,android,35,43
296999,2024-03-08,2024-03-11,android,4,4
297001,2024-03-16,2024-05-01,android,20,47
297002,2024-03-31,2024-04-25,android,12,26
297004,2024-03-01,2024-04-20,android,18,51
297005,2024-04-02,2024-04-12,android,9,11
297006,2024-03-26,2024-04-30,android,28,36
297007,2024-03-30,2024-04-12,android,7,14
297009,2024-03-14,2024-03-28,android,15,15
297010,2024-03-31,2024-04-28,android,23,29
297011,2024-03-03,2024-03-27,android,21,25
297012,2024-04-20,2024-05-01,android,12,12
297013,2024-03-06,2024-04-01,android,10,27
297014,2024-03-13,2024-03-24,android,8,12
297016,2024-03-23,2024-05-01,android,39,40
297018,2024-03-01,2024-03-18,android,17,18
297019,2024-03-15,2024-04-20,android,25,37
297021,2024-04-11,2024-04-20,android,8,10
297022,2024-03-21,2024-03-27,ios,7,7
297023,2024-03-24,2024-05-01,android,22,39
297024,2024-03-14,2024-05-01,android,46,49
297025,2024-03-07,2024-03-10,android,4,4
297026,2024-04-14,2024-05-01,android,15,18
297027,2024-03-16,2024-04-05,android,18,21
297028,2024-03-24,2024-04-23,android,26,31
297030,2024-03-29,2024-04-21,ios,7,24
297032,2024-03-01,2024-04-27,android,52,58
297033,2024-04-12,2024-04-27,android,14,16
297034,2024-03-07,2024-03-31,android,21,25
297037,2024-04-19,2024-04-20,android,2,2
297038,2024-03-09,2024-04-29,android,13,52
297039,2024-03-01,2024-04-27,android,46,58
297040,2024-04-21,2024-04-30,android,8,10
297041,2024-03-11,2024-03-18,android,7,8
297044,2024-03-22,2024-03-25,android,3,4
297046,2024-03-31,2024-04-15,android,3,16
297047,2024-03-01,2024-03-18,android,13,18
297048,2024-03-01,2024-04-18,android,23,49
297049,2024-04-13,2024-04-17,ios,3,5
297050,2024-04-05,2024-04-11,android,7,7
297051,2024-03-26,2024-05-01,android,37,37
297052,2024-03-31,2024-04-09,android,10,10
297053,2024-03-01,2024-03-30,ios,28,30
297056,2024-03-01,2024-05-01,android,60,62
297057,2024-03-20,2024-03-29,android,8,10
297058,2024-04-21,2024-04-27,android,7,7
297060,2024-03-11,2024-04-21,android,32,42
297061,2024-03-01,2024-03-20,android,7,20
297062,2024-03-04,2024-03-15,android,11,12
297063,2024-03-13,2024-03-22,android,9,10
297064,2024-04-16,2024-04-30,android,8,15
297065,2024-03-03,2024-03-28,android,6,26
297067,2024-03-01,2024-05-01,android,58,62
297069,2024-03-03,2024-04-12,android,21,41
297070,2024-03-21,2024-04-07,android,14,18
297072,2024-04-16,2024-05-01,android,16,16
297073,2024-03-03,2024-04-19,android,6,48
297074,2024-03-11,2024-04-15,android,17,36
297075,2024-03-01,2024-03-30,android,20,30
297076,2024-04-11,2024-04-29,android,14,19
297077,2024-03-03,2024-05-01,android,40,60
297078,2024-03-04,2024-04-06,android,27,34
297079,2024-03-19,2024-04-10,android,20,23
297080,2024-04-13,2024-04-25,android,7,13
297082,2024-04-15,2024-04-21,android,7,7
297083,2024-03-17,2024-04-28,android,21,43
297084,2024-04-15,2024-04-26,android,10,12
297085,2024-04-11,2024-04-17,android,7,7
